F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,Class
88,30.15909090909091,2654,0.0,0.0153518099349853,9.285714285714286,0.048982667671439335,0.18048229088168802,0.5290128108515448,0.0,82.0,0.3398643556895252,0,0.0,0.0,0.0,0.0,0.0,0.009419743782969104,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07799547852298418,0.13978899773926148,Not-obfuscated
146,28.424657534246574,4150,0.0,0.009620647156494348,11.121212121212121,0.08843373493975903,0.1855421686746988,0.3732530120481928,0.0,74.34615384615384,0.4657831325301205,2,0.00024096385542168674,0.0,0.0,0.0,0.00048192771084337347,0.01036144578313253,0,0,0,0,0,2,0,0,0,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.06216867469879518,0.1269879518072289,Not-obfuscated
55,26.70909090909091,1469,0.0,0.026035623585108938,10.0,0.08168822328114364,0.17631041524846836,0.07351940095302927,0.0,87.83333333333333,0.717494894486045,0,0.0,0.0,0.0,0.0,0.0,0.02110279101429544,0,0,0,0,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02518720217835262,0.10006807351940095,Not-obfuscated
58,27.74137931034483,1609,0.0,0.024205892611871505,10.272727272727273,0.07022995649471722,0.17464263517712866,0.12243629583592293,0.0,90.83333333333333,0.6774394033561218,0,0.0,0.0,0.0,0.0,0.0,0.019888129272840272,0,0,0,0,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027346177750155375,0.10068365444375388,Not-obfuscated
47,31.27659574468085,1470,0.0,0.02612076782794546,21.058823529411764,0.24353741496598638,0.13401360544217686,0.11156462585034013,0.0,281.0,0.7646258503401361,0,0.0,0.0,0.0,0.0006802721088435374,0.0,0.019727891156462583,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04557823129251701,0.10476190476190476,Not-obfuscated
36,44.47222222222222,1601,0.0,0.02587979237700374,8.5,0.03185509056839475,0.13616489693941286,0.7576514678326046,0.0,105.33333333333333,0.19737663960024984,0,0.0,0.0,0.0,0.0,0.0,0.005621486570893191,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09993753903810118,0.14740787008119924,Not-obfuscated
78,31.397435897435898,2449,0.0,0.016934755931211912,8.15,0.06655777868517762,0.14985708452429564,0.4544712127398938,0.0,95.63636363636364,0.4295630869742752,0,0.0,0.0,0.0,0.0,0.0,0.01347488770926909,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06410779910167415,0.12249897917517354,Not-obfuscated
26,23.884615384615383,621,0.0,0.059032826974536996,8.5,0.0821256038647343,0.18357487922705315,0.0,0.0,123.0,0.7922705314009661,0,0.0,0.0,0.0,0.0,0.0,0.01610305958132045,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028985507246376812,0.10789049919484701,Not-obfuscated
51,35.27450980392157,1799,0.0,0.02329256837748293,9.25,0.04113396331295164,0.14396887159533073,0.7287381878821567,0.0,61.5,0.20511395219566425,0,0.0,0.0,0.0,0.0,0.0,0.006114508060033352,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09449694274596998,0.1489716509171762,Not-obfuscated
20,22.05,441,0.0,0.08180193647929736,8.285714285714286,0.13151927437641722,0.14058956916099774,0.0,0.0,71.0,0.8049886621315193,0,0.0,0.0,0.0,0.0,0.0,0.024943310657596373,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.015873015873015872,0.09523809523809523,Not-obfuscated
73,34.24657534246575,2500,0.0,0.01614068324422627,8.466666666666667,0.0508,0.196,0.4796,0.0,65.64285714285714,0.3676,0,0.0,0.0,0.0,0.0,0.0,0.0104,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688,0.136,Not-obfuscated
59,38.16949152542373,2252,0.0,0.018349499445415293,10.538461538461538,0.0608348134991119,0.1514209591474245,0.5195381882770871,0.0,78.45454545454545,0.38321492007104796,0,0.0,0.0,0.0,0.0,0.0,0.010657193605683837,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763765541740675,0.1372113676731794,Not-obfuscated
39,28.153846153846153,1098,0.0,0.03409469984131933,8.909090909090908,0.08925318761384335,0.12112932604735883,0.19672131147540983,0.0,104.71428571428571,0.6675774134790529,0,0.0,0.0,0.0,0.0,0.0,0.022768670309653915,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031876138433515486,0.09744990892531877,Not-obfuscated
45,31.42222222222222,1414,0.0,0.024703436330638335,16.666666666666668,0.14144271570014144,0.28925035360678925,0.0,0.0,98.3,0.6951909476661952,0,0.0,0.0,0.0,0.0,0.0,0.01768033946251768,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02263083451202263,0.09405940594059406,Not-obfuscated
53,25.547169811320753,1354,0.0,0.026995651367162875,8.5,0.050221565731166914,0.2311669128508124,0.0,0.0,101.1,0.7466765140324964,0,0.0,0.0,0.0,0.0,0.0,0.02141802067946824,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023633677991137372,0.0982274741506647,Not-obfuscated
39,44.205128205128204,1724,0.0,0.02431009457315914,10.333333333333334,0.05394431554524362,0.12993039443155452,0.6455916473317865,0.0,367.0,0.212877030162413,0,0.0,0.0,0.0,0.0,0.0,0.012761020881670533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08410672853828306,0.1334106728538283,Not-obfuscated
62,38.79032258064516,2405,0.0,0.017341635974344925,10.962962962962964,0.12307692307692308,0.10187110187110188,0.48690228690228693,0.0,177.33333333333334,0.44241164241164244,0,0.0,0.0,0.0,0.0,0.0,0.019126819126819128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656964656964657,0.11683991683991685,Not-obfuscated
47,37.659574468085104,1770,0.0,0.02354795669963171,8.88888888888889,0.04519774011299435,0.12655367231638417,0.6288135593220339,0.0,91.16666666666667,0.30903954802259886,1,0.0011299435028248588,0.0,0.0,0.0,0.0,0.0062146892655367235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08305084745762711,0.13220338983050847,Not-obfuscated
69,35.36231884057971,2440,0.0,0.017114153620520666,11.909090909090908,0.05368852459016393,0.1290983606557377,0.6409836065573771,0.0,117.0,0.28770491803278686,0,0.0,0.0,0.0,0.0,0.0,0.012295081967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08483606557377049,0.14016393442622951,Not-obfuscated
93,31.096774193548388,2892,0.0,0.013927236614563843,17.571428571428573,0.08506224066390042,0.18499308437067774,0.4135546334716459,0.0,127.3,0.44017980636237897,0,0.0,0.0,0.0,0.0,0.0,0.011410788381742738,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06535269709543569,0.1289764868603043,Not-obfuscated
49,42.69387755102041,2092,0.0,0.019797702459694665,10.777777777777779,0.046367112810707455,0.1410133843212237,0.5975143403441683,0.0,115.16666666666667,0.3303059273422562,0,0.0,0.0,0.0,0.0,0.0,0.012906309751434034,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841300191204589,0.13623326959847037,Not-obfuscated
52,40.36538461538461,2099,0.0,0.019900338373453175,17.666666666666668,0.1010004764173416,0.13196760362077178,0.5940924249642687,0.0,182.25,0.34730824202000954,0,0.0,0.0,0.0,0.0,0.0,0.010481181515007145,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886136255359695,0.13673177703668413,Not-obfuscated
49,39.97959183673469,1959,0.0,0.021567823948428613,10.7,0.05461970393057682,0.13067891781521185,0.6503318019397651,0.0,110.8,0.2827973455844819,0,0.0,0.0,0.0,0.0,0.0,0.0071465033180193975,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0852475752935171,0.13986727922409392,Not-obfuscated
49,39.97959183673469,1959,0.0,0.021237061625904195,8.857142857142858,0.03164880040837162,0.11077080142930067,0.6191934660541092,0.0,194.0,0.29709035222052066,0,0.0,0.0,0.0,0.0,0.0,0.01174068402246044,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08014293006636039,0.12914752424706483,Not-obfuscated
38,42.26315789473684,1606,0.0,0.026051479538997325,8.666666666666666,0.0323785803237858,0.1357409713574097,0.6930261519302615,0.0,100.75,0.25093399750934,0,0.0,0.0,0.0,0.0,0.0,0.0062266500622665,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09153175591531756,0.14196762141967623,Not-obfuscated
55,39.43636363636364,2169,0.0,0.01893918458053349,10.0,0.03227293683725219,0.14061779621945597,0.6952512678653757,0.0,105.2,0.2425080682342093,0,0.0,0.0,0.0,0.0,0.0,0.010142923005993546,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09405255878284924,0.14430613185799906,Not-obfuscated
33,22.424242424242426,740,0.0,0.050375295079992236,8.5,0.0918918918918919,0.12702702702702703,0.0,0.0,86.71428571428571,0.8202702702702702,0,0.0,0.0,0.0,0.0,0.0,0.031081081081081083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010810810810810811,0.08783783783783784,Not-obfuscated
106,32.113207547169814,3404,0.0,0.011843461664133612,15.85,0.09312573443008225,0.16216216216216217,0.3789659224441833,0.0,128.46153846153845,0.490599294947121,0,0.0,0.0,0.0,0.0,0.0,0.018213866039952998,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060223266745005874,0.12044653349001175,Not-obfuscated
130,35.5,4615,0.0,0.008781940850499863,22.16,0.1200433369447454,0.15644637053087757,0.3484290357529794,0.0,135.16666666666666,0.5271939328277356,2,0.00021668472372697725,0.0,0.0,0.0,0.0004333694474539545,0.013434452871072589,0,0,1,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05482123510292524,0.12069339111592632,Not-obfuscated
49,38.06122448979592,1865,0.0,0.022378227445300963,8.875,0.03806970509383378,0.1388739946380697,0.7029490616621984,0.0,85.8,0.23002680965147454,0,0.0,0.0,0.0,0.0,0.0,0.006434316353887399,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08632707774798927,0.14209115281501342,Not-obfuscated
30,27.266666666666666,818,0.0,0.04514431696821344,12.3,0.15036674816625917,0.097799511002445,0.0,0.0,117.16666666666667,0.8594132029339854,0,0.0,0.0,0.0,0.0,0.0,0.029339853300733496,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009779951100244499,0.06845965770171149,Not-obfuscated
32,29.9375,958,0.0,0.037437510349148474,18.454545454545453,0.21189979123173278,0.19832985386221294,0.0,0.0,153.8,0.802713987473904,0,0.0,0.0,0.0,0.0,0.0,0.014613778705636743,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03444676409185804,0.1022964509394572,Not-obfuscated
117,37.48717948717949,4386,0.0,0.00927766891984633,20.88888888888889,0.12859097127222982,0.15481076151390788,0.3739170086639307,0.0,160.14285714285714,0.511171910624715,2,0.00022799817601459188,0.0,0.0,0.0,0.00045599635202918376,0.013223894208846329,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05859553123575011,0.12175102599179206,Not-obfuscated
74,33.851351351351354,2505,0.0,0.016055290530750523,11.727272727272727,0.05149700598802395,0.1660678642714571,0.6263473053892216,0.0,62.27272727272727,0.27345309381237526,0,0.0,0.0,0.0,0.0,0.0,0.006786427145708583,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.09141716566866268,0.14491017964071856,Not-obfuscated
48,28.604166666666668,1373,0.0,0.026598205419795323,9.307692307692308,0.08812818645302258,0.16897305171158047,0.27822286962855064,0.0,76.5,0.5571740713765477,0,0.0,0.0,0.0,0.0,0.0,0.013838310269482883,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051711580480699196,0.11361981063364894,Not-obfuscated
52,24.653846153846153,1282,0.0,0.030382971813809837,10.705882352941176,0.1419656786271451,0.09828393135725429,0.22542901716068642,0.0,140.83333333333334,0.6591263650546022,0,0.0,0.0,0.0,0.0,0.0,0.0171606864274571,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327613104524181,0.11076443057722309,Not-obfuscated
71,31.633802816901408,2246,0.0,0.016973194607408246,18.153846153846153,0.10507569011576136,0.15761353517364202,0.26625111308993765,0.0,87.0,0.581032947462155,0,0.0,0.0,0.0,0.0,0.0,0.008904719501335707,0,0,0,1,0,3,0,0,3,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06233303650934995,0.11798753339269813,Not-obfuscated
33,28.727272727272727,948,0.0,0.04065588513390638,16.454545454545453,0.1909282700421941,0.10443037974683544,0.0,0.0,274.0,0.8670886075949367,0,0.0,0.0,0.0,0.0010548523206751054,0.0,0.023206751054852322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017932489451476793,0.0970464135021097,Not-obfuscated
14,17.357142857142858,243,0.0,0.15543452681095804,13.0,0.16049382716049382,0.102880658436214,0.08641975308641975,0.0,36.2,0.7448559670781894,0,0.0,0.0,0.0,0.0,0.0,0.01646090534979424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411522633744856,0.1111111111111111,Not-obfuscated
26,27.653846153846153,719,0.0,0.05264474945159049,9.88888888888889,0.12378303198887343,0.14603616133518776,0.0,0.0,143.75,0.799721835883171,0,0.0,0.0,0.0,0.0,0.0,0.02364394993045897,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013908205841446454,0.09318497913769123,Not-obfuscated
137,33.97810218978102,4655,0.0,0.009155588923127823,13.866666666666667,0.08936627282491943,0.11321160042964554,0.278625134264232,0.0,115.56,0.6206229860365199,0,0.0,0.0,0.0,0.00322234156820623,0.0,0.0163265306122449,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0397422126745435,0.10870032223415682,Not-obfuscated
28,21.607142857142858,605,0.0,0.0625435991775254,8.666666666666666,0.0859504132231405,0.09090909090909091,0.315702479338843,0.0,236.0,0.39008264462809916,0,0.0,0.0,0.0,0.0,0.0,0.023140495867768594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047933884297520664,0.11570247933884298,Not-obfuscated
15,27.733333333333334,416,0.0,0.09051452339296782,7.666666666666667,0.1658653846153846,0.15384615384615385,0.0,0.0,63.2,0.7596153846153846,0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03365384615384615,0.12740384615384615,Not-obfuscated
22,22.818181818181817,502,0.0,0.07672868532424441,9.5,0.11354581673306773,0.10956175298804781,0.1593625498007968,0.0,323.0,0.6434262948207171,2,0.00199203187250996,0.0,0.0,0.00398406374501992,0.0,0.0199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03386454183266932,0.11553784860557768,Not-obfuscated
65,22.015384615384615,1431,0.0,0.02707190597005301,8.807692307692308,0.16002795248078266,0.06638714185883997,0.17330538085255065,0.0,499.0,0.34870719776380155,0,0.0,0.0,0.0,0.009084556254367574,0.0,0.026554856743535988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025157232704402517,0.09154437456324249,Not-obfuscated
153,24.915032679738562,3812,0.0,0.009462637126515685,17.25,0.27151101783840503,0.24685204616998951,0.08210912906610703,0.0,215.33333333333334,0.6778593913955928,0,0.0005246589716684155,0.0,0.0,0.006558237145855194,0.0,0.012591815320041973,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030692549842602307,0.10388247639034627,Not-obfuscated
148,29.70945945945946,4397,0.0,0.009247770973211384,12.625,0.06891062087787128,0.15556060950648168,0.4073231748919718,0.0,84.95833333333333,0.4637252672276552,0,0.0,0.0,0.0,0.0006822833750284285,0.0,0.012508528542187855,0,0,0,0,0,0,0,0,0,0,5,10,0,1,0,0,2,0,0,3,0,0,0,0,0,0.06049579258585399,0.13350011371389583,Not-obfuscated
24,22.708333333333332,545,0.0,0.07008856970274199,9.5,0.13944954128440368,0.12293577981651377,0.0,0.0,61.857142857142854,0.7944954128440367,0,0.0,0.0,0.0,0.0,0.0,0.011009174311926606,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834862385321101,0.12293577981651377,Not-obfuscated
40,19.725,789,0.0,0.047349978310900716,8.181818181818182,0.22813688212927757,0.12547528517110265,0.09759188846641319,0.0,145.25,0.7363751584283904,0,0.0,0.0,0.0,0.0,0.0,0.017743979721166033,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026615969581749048,0.10899873257287707,Not-obfuscated
18,26.833333333333332,483,0.0,0.07638797524938638,9.222222222222221,0.17184265010351968,0.19254658385093168,0.045548654244306416,0.0,49.714285714285715,0.7204968944099379,0,0.0,0.0,0.0,0.0,0.0,0.008281573498964804,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.028985507246376812,0.12215320910973085,Not-obfuscated
34,40.294117647058826,1370,0.0,0.030347792570312348,9.25,0.027007299270072994,0.13503649635036497,0.8124087591240876,0.0,74.0,0.10802919708029197,0,0.00072992700729927,0.0,0.0,0.0,0.0,0.0021897810218978104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10510948905109489,0.15401459854014599,Not-obfuscated
6,25.0,150,0.0,0.2399465033195189,11.5,0.15333333333333332,0.08,0.26666666666666666,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04666666666666667,0.09333333333333334,Not-obfuscated
18,36.333333333333336,654,0.0,0.058149636108413096,10.6,0.08103975535168195,0.10397553516819572,0.42813455657492355,0.0,67.33333333333333,0.308868501529052,0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05963302752293578,0.12079510703363915,Not-obfuscated
39,23.487179487179485,916,0.0,0.039475411960067965,7.3076923076923075,0.1037117903930131,0.22270742358078602,0.0,0.0,50.916666666666664,0.6670305676855895,0,0.0,0.0,0.0,0.0,0.0,0.007641921397379912,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03165938864628821,0.12554585152838427,Not-obfuscated
95,24.978947368421053,2373,0.0,0.015394960425128335,13.444444444444445,0.10198061525495154,0.26000842815002106,0.0539401601348504,0.0,59.34615384615385,0.6502317741255794,4,0.00042140750105351877,0.0,0.0,0.001685630004214075,0.0,0.008006742520016857,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021913190054782976,0.10872313527180784,Not-obfuscated
283,33.52650176678445,9488,0.0,0.0043322298664462185,12.899159663865547,0.161783305227656,0.09306492411467117,0.24167369308600337,0.0,160.75,0.6776981450252951,0,0.0,0.0,0.0,0.011277403035413153,0.0,0.026454468802698146,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.034253794266441824,0.09327571669477235,Not-obfuscated
30,28.633333333333333,859,0.0,0.04510328656097328,9.454545454545455,0.1210710128055879,0.10942956926658906,0.03259604190919674,0.0,101.16666666666667,0.7066356228172294,0,0.0,0.0,0.0,0.0,0.0,0.04074505238649592,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01629802095459837,0.08381839348079162,Not-obfuscated
62,27.79032258064516,1723,0.0,0.02384794065924548,21.97222222222222,0.4590829947765525,0.1282646546720836,0.0,0.0,205.14285714285714,0.8334300638421358,0,0.0,0.0,0.0,0.0,0.0,0.012768427161926872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046430644225188625,0.06964596633778293,Not-obfuscated
666,35.791291291291294,23837,0.0,0.0016445798519745835,18.116591928251122,0.1694844149851072,0.2675252758316902,0.14699836388807316,0.0,106.06870229007633,0.5829173134203129,0,0.0,0.0,0.0,0.0,0.00046146746654360867,0.015060620044468682,0,0,0,2,0,5,0,0,12,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031170029785627384,0.08960859168519529,Not-obfuscated
729,36.794238683127574,26823,0.0,0.0015265214449185177,25.51842751842752,0.38720501062520973,0.19531745144092758,0.1089363605860642,0.0,271.04615384615386,0.6568243671475972,2.1666666666666665,0.0002236886254333967,0.0,0.0,0.005853185698840547,0.0002982515005778623,0.009879580956641688,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017820527159527273,0.06926891100920851,Not-obfuscated
91,34.91208791208791,3177,0.0,0.013357079191044624,16.38095238095238,0.10827824992130941,0.1277935158954989,0.3871576959395656,0.0,150.0909090909091,0.5196726471514007,1,0.0006295247088448222,0.0,0.0,0.0003147623544224111,0.0,0.010387157695939566,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0.056342461441611584,0.11520302171860246,Not-obfuscated
219,34.657534246575345,7590,0.0,0.005476299404744251,21.260416666666668,0.2689064558629776,0.17931488801054019,0.10961791831357048,0.0,320.11764705882354,0.71699604743083,2,0.0003952569169960474,0.0,0.0,0.0,0.0005270092226613965,0.012648221343873518,0,0,0,2,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03438735177865613,0.09855072463768116,Not-obfuscated
25,35.4,885,0.0,0.04891438355591722,19.6,0.33220338983050846,0.08135593220338982,0.12542372881355932,0.0,415.0,0.4689265536723164,0,0.0,0.0,0.0,0.0,0.0022598870056497176,0.01694915254237288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015819209039548022,0.08361581920903954,Not-obfuscated
26,30.0,780,0.0,0.05110324598541259,11.0,0.07051282051282051,0.11666666666666667,0.21153846153846154,0.0,204.5,0.5243589743589744,0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0.11666666666666667,Not-obfuscated
43,37.53488372093023,1614,0.0,0.02598069852892717,9.666666666666666,0.03593556381660471,0.13816604708798016,0.7156133828996283,0.0,92.75,0.2298636926889715,0,0.0006195786864931846,0.0,0.0,0.0,0.0,0.004956629491945477,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09789343246592318,0.15179677819083023,Not-obfuscated
110,46.21818181818182,5084,0.0,0.008724089463661502,147.2,0.43430369787568845,0.07749803304484658,0.47088906372934697,0.0,0,0.0,0,0.0,0.0,0.0,0.004720692368214005,0.0,0.001966955153422502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03894571203776554,0.08162863886703384,Not-obfuscated
385,38.031168831168834,14642,0.0,0.0029444512158798967,18.52173913043478,0.17456631607703865,0.12470973910667942,0.1566725857123344,0.0,364.3103448275862,0.7215544324545827,0,0.0,0.0,0.0,0.0004780767654691982,0.0002731867231252561,0.015844829941264855,0,0,0,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02793334243955744,0.08864909165414561,Not-obfuscated
49,35.12244897959184,1721,0.0,0.024368444535766986,9.1,0.05287623474723998,0.1388727484020918,0.6467170249854736,0.0,96.8,0.2812318419523533,0,0.0,0.0,0.0,0.0,0.0,0.005810575246949448,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08715862870424172,0.14700755374782104,Not-obfuscated
60,32.5,1950,0.0,0.021380434951905475,10.125,0.08307692307692308,0.14923076923076922,0.5707692307692308,0.0,80.875,0.33179487179487177,0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0.08,0.13794871794871794,Not-obfuscated
50,39.72,1986,0.0,0.021821459160039695,13.363636363636363,0.14803625377643503,0.12537764350453173,0.6027190332326284,0.0,337.0,0.3393756294058409,0,0.0,0.0,0.0,0.0,0.0,0.006545820745216516,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08006042296072508,0.1324269889224572,Not-obfuscated
125,35.64,4455,0.0,0.008810553013147104,15.841269841269842,0.22401795735129068,0.26352413019079685,0.16139169472502807,0.0,363.0,0.5703703703703704,0,0.0,0.0,0.0,0.0008978675645342312,0.0008978675645342312,0.008305274971941638,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023793490460157128,0.07384960718294052,Not-obfuscated
40,25.525,1021,0.0,0.04003114815333522,23.923076923076923,0.3046033300685602,0.13320274240940255,0.0,0.0,217.25,0.8511263467189031,0,0.0,0.0,0.0,0.0,0.0,0.011753183153770812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021547502448579822,0.0920666013712047,Not-obfuscated
