F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
66,19.333333333333332,1276,0.0,0.030449253106807028,10.727272727272727,0.09247648902821316,0.12304075235109718,0.0822884012539185,0.0,106.33333333333333,0.75,0.25,0.003134796238244514,0.0,0.0,0.0007836990595611285,0.0,0.016457680250783698,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0219435736677116
49,28.877551020408163,1415,0.0,0.02771028516811412,11.444444444444445,0.07279151943462897,0.1363957597173145,0.3399293286219081,0.0,127.5,0.5406360424028268,0,0.0014134275618374558,0.0,0.0,0.0,0.0,0.007067137809187279,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052296819787985865
42,30.333333333333332,1274,0.0,0.03175296350281182,17.764705882352942,0.2370486656200942,0.12166405023547881,0.10204081632653061,0.0,196.2,0.7700156985871272,0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.015698587127158554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033751962323390894
43,30.6046511627907,1316,0.0,0.030704755326214948,17.88235294117647,0.23100303951367782,0.13145896656534956,0.0980243161094225,0.0,201.0,0.763677811550152,0,0.001519756838905775,0.0,0.0,0.0,0.0,0.015197568389057751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03267477203647416
47,28.595744680851062,1344,0.0,0.028557290150789682,12.25,0.07291666666666667,0.12351190476190477,0.40401785714285715,0.0,133.6,0.49702380952380953,0,0.0,0.0,0.0,0.000744047619047619,0.0,0.010416666666666666,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05952380952380952
8,24.875,199,0.0,0.18332097778921597,9.25,0.18592964824120603,0.05527638190954774,0.0,0.0,51.0,0.2562814070351759,0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,26.26923076923077,683,0.0,0.06027925582787619,10.941176470588236,0.27232796486090777,0.12298682284040996,0.0,0.0,94.66666666666667,0.8316251830161054,0,0.0029282576866764276,0.0,0.0,0.0,0.0,0.008784773060029283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007320644216691069
53,26.452830188679247,1402,0.0,0.02797164900321502,11.029411764705882,0.2674750356633381,0.1890156918687589,0.0,0.0,82.46153846153847,0.7646219686162625,0,0.0,0.0,0.0,0.0,0.0,0.012125534950071327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0042796005706134095
35,21.542857142857144,754,0.0,0.053070877800897684,11.0,0.14588859416445624,0.1206896551724138,0.0,0.0,103.83333333333333,0.8262599469496021,0,0.003978779840848806,0.0,0.0,0.0,0.0,0.007957559681697613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015915119363395226
32,24.75,792,0.0,0.05091742092361404,9.833333333333334,0.22348484848484848,0.12247474747474747,0.0,0.0,93.85714285714286,0.8295454545454546,0,0.003787878787878788,0.0,0.0,0.0,0.0,0.012626262626262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515151515152
39,25.307692307692307,987,0.0,0.040973645377913134,11.904761904761905,0.25329280648429586,0.11854103343465046,0.0,0.0,91.44444444444444,0.8338399189463019,0,0.00303951367781155,0.0,0.0,0.0,0.0,0.014184397163120567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0070921985815602835
46,25.91304347826087,1192,0.0,0.03383388929070169,11.96,0.25083892617449666,0.125,0.0,0.0,89.9090909090909,0.8296979865771812,0.2,0.0041946308724832215,0.0,0.0,0.0,0.0,0.013422818791946308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010906040268456376
62,33.096774193548384,2052,0.0,0.019864000828427906,11.104166666666666,0.2597465886939571,0.15058479532163743,0.033625730994152045,0.0,74.95238095238095,0.767056530214425,0,0.0014619883040935672,0.0,0.0,0.0,0.0,0.007797270955165692,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02046783625730994
34,22.735294117647058,773,0.0,0.05216347454568979,11.818181818181818,0.16817593790426907,0.09831824062095731,0.1500646830530401,0.0,140.0,0.7244501940491591,0,0.00258732212160414,0.0,0.0,0.0,0.0,0.01164294954721863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027166882276843468
48,24.145833333333332,1159,0.0,0.03460084092222087,11.181818181818182,0.21225194132873165,0.12338222605694564,0.0,0.0,87.27272727272727,0.8283002588438308,0.2,0.004314063848144953,0.0,0.0,0.0,0.0,0.015530629853321829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.012079378774805867
32,23.21875,743,0.0,0.053159881431340754,10.846153846153847,0.18977119784656796,0.11305518169582772,0.0,0.0,88.71428571428571,0.8358008075370121,0,0.005383580080753701,0.0,0.0,0.0,0.0,0.006729475100942127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013458950201884253
11,19.454545454545453,214,0.0,0.19058526027044934,13.333333333333334,0.37383177570093457,0.06074766355140187,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014018691588785047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794392523364
77,30.454545454545453,2345,0.0,0.017063035294526442,11.795918367346939,0.2464818763326226,0.14200426439232408,0.12452025586353944,0.0,83.35,0.7108742004264392,0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.01023454157782516,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.022174840085287847
37,40.2972972972973,1491,0.0,0.027804208053406724,13.4,0.04493628437290409,0.14755197853789404,0.7464788732394366,0.0,70.75,0.1898054996646546,0,0.0,0.0,0.0,0.0,0.0,0.002012072434607646,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.09859154929577464
110,31.145454545454545,3426,0.0,0.011088878273530601,25.97222222222222,0.272913018096906,0.18096906012842964,0.04144775248102744,0.0,292.6666666666667,0.7688266199649737,0,0.0,0.0,0.0,0.0,0.0,0.018972562755399883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011675423234092236
156,28.5,4446,0.0,0.009050038751268374,14.96551724137931,0.19523166891587945,0.20985155195681512,0.2676563202878992,0.0,71.63636363636364,0.5317139001349528,1,0.0002249212775528565,0.0,0.0,0.009896536212325686,0.0,0.013270355375618534,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0.04161043634727845
164,33.073170731707314,5424,0.0,0.007329721951285843,15.016666666666667,0.16611356932153393,0.21073008849557523,0.22492625368731564,0.0,154.65,0.5702433628318584,3,0.00018436578171091445,0.0,0.0,0.011246312684365782,0.0,0.010877581120943954,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.03152654867256637
43,36.48837209302326,1569,0.0,0.026715101477667928,8.428571428571429,0.03760356915232632,0.14149139579349904,0.7093690248565966,0.0,118.33333333333333,0.22625876354365837,0,0.0,0.0,0.0,0.0,0.0,0.008922880815806247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09177820267686425
47,37.361702127659576,1756,0.0,0.023746117487875865,9.555555555555555,0.0489749430523918,0.1429384965831435,0.6338268792710706,0.0,102.0,0.29043280182232345,0,0.0,0.0,0.0,0.0,0.0,0.011958997722095672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08314350797266515
96,32.489583333333336,3119,0.0,0.013082218975166936,7.9411764705882355,0.04328310355883296,0.15742225072138505,0.44725873677460726,0.0,134.0,0.42962487976915675,0,0.0,0.0,0.0,0.0,0.0006412311638345624,0.019878166078871433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06252003847386983
58,35.10344827586207,2036,0.0,0.02056503582548788,10.88888888888889,0.0481335952848723,0.15766208251473476,0.5466601178781926,0.0,101.14285714285714,0.3477406679764244,0,0.0,0.0,0.0,0.0,0.0,0.010805500982318271,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07662082514734773
26,26.115384615384617,679,0.0,0.054861601842087486,9.25,0.10898379970544919,0.1251840942562592,0.0,0.0,79.85714285714286,0.8232695139911634,0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005891016200294551
37,30.72972972972973,1137,0.0,0.03498727206111321,12.636363636363637,0.12225153913808268,0.09938434476693052,0.4388742304309587,0.0,139.66666666666666,0.3685136323658751,0,0.0,0.0,0.0,0.0,0.0,0.01759014951627089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05364995602462621
73,33.397260273972606,2438,0.0,0.01716961905792904,10.352941176470589,0.07219031993437244,0.14520098441345364,0.45652173913043476,0.0,106.1,0.43519278096800657,1,0.00041017227235438887,0.0,0.0,0.0016406890894175555,0.0,0.014766201804757998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06316652994257588
74,40.83783783783784,3022,0.0,0.013457205762726524,10.5,0.05559232296492389,0.157180675049636,0.4457313037723362,0.0,132.5,0.4384513567174057,0,0.0,0.0,0.0,0.00033090668431502316,0.0,0.017207147584381206,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06187954996690933
49,25.73469387755102,1261,0.0,0.029766612762793545,9.4,0.07454401268834258,0.17367168913560665,0.09754163362410785,0.0,110.5,0.7010309278350515,0,0.0,0.0,0.0,0.0,0.0,0.023790642347343377,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022204599524187154
46,42.30434782608695,1946,0.0,0.021169224815054143,8.125,0.03340184994861254,0.1474820143884892,0.8175745118191161,0.0,143.0,0.07348406988694758,0,0.0,0.0,0.0,0.0,0.0,0.0025693730729701952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10945529290853032
50,19.52,976,0.0,0.041020997485642745,11.8125,0.19364754098360656,0.10655737704918032,0.06762295081967214,0.0,122.16666666666667,0.7510245901639344,0,0.0,0.0,0.0,0.0,0.0,0.017418032786885244,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194672131147541
136,35.38970588235294,4813,0.0,0.008379776892153532,9.363636363636363,0.04280074797423644,0.14980261790982755,0.287554539788074,0.0,120.1304347826087,0.5740702264699772,0.6,0.0010388531061707874,0.0,0.0,0.0,0.0,0.025140245169333057,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.04196966548929981
56,21.482142857142858,1203,0.0,0.03200855231447638,10.666666666666666,0.0798004987531172,0.1936824605153782,0.10307564422277639,0.0,113.42857142857143,0.6600166251039069,2,0.0008312551953449709,0.0,0.0,0.0,0.0,0.017456359102244388,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022443890274314215
50,23.12,1156,0.0,0.03377580760253879,9.5,0.08217993079584775,0.12283737024221453,0.0,0.0,120.25,0.8321799307958477,1,0.0025951557093425604,0.0,0.0,0.0,0.0,0.025086505190311418,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01643598615916955
41,42.65853658536585,1749,0.0,0.024121309686350078,9.0,0.025728987993138937,0.13950829045168667,0.7158376214979989,0.0,132.0,0.22641509433962265,0,0.0,0.0,0.0,0.0,0.0,0.009148084619782733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091
37,40.62162162162162,1503,0.0,0.02767312825165064,9.666666666666666,0.01929474384564205,0.14570858283433133,0.7405189620758483,0.0,74.25,0.19760479041916168,0,0.0,0.0,0.0,0.0,0.0,0.007318695941450432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09580838323353294
21,23.238095238095237,488,0.0,0.07621705260196349,10.0,0.10245901639344263,0.13934426229508196,0.0,0.0,55.714285714285715,0.7991803278688525,0,0.0,0.0,0.0,0.0,0.0,0.020491803278688523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006147540983606557
23,27.52173913043478,633,0.0,0.059457061413979245,9.0,0.08530805687203792,0.12480252764612954,0.292259083728278,0.0,52.42857142857143,0.5797788309636651,0,0.0,0.0,0.0,0.0,0.0,0.009478672985781991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04897314375987362
31,27.322580645161292,847,0.0,0.045442629083706144,8.8,0.05194805194805195,0.12632821723730814,0.2502951593860685,0.0,65.0,0.6139315230224321,0,0.0,0.0,0.0,0.0,0.0,0.023612750885478158,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448642266824085
26,27.923076923076923,726,0.0,0.053008122243166055,8.8,0.06060606060606061,0.11983471074380166,0.20110192837465565,0.0,96.6,0.6652892561983471,0,0.0,0.0,0.0,0.0,0.0,0.026170798898071626,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03994490358126722
88,33.39772727272727,2939,0.0,0.013843417242428142,9.9,0.033684926845865944,0.1810139503232392,0.449812861517523,0.0,86.23076923076923,0.38142225246682543,3,0.0003402517863218782,0.0,0.0,0.0003402517863218782,0.0,0.008846546444368834,0,0,1,0,0,1,0,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0.06736985369173189
61,35.80327868852459,2184,0.0,0.018934090640929525,9.25,0.03388278388278388,0.15567765567765568,0.5970695970695971,0.0,91.28571428571429,0.2925824175824176,0,0.0004578754578754579,0.0,0.0,0.0,0.0,0.009615384615384616,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07921245421245421
31,32.45161290322581,1006,0.0,0.037976449522794775,9.380952380952381,0.19582504970178927,0.10636182902584493,0.0,0.0,172.2,0.8558648111332008,0,0.0,0.0,0.0,0.0,0.0,0.036779324055666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006958250497017893
36,45.333333333333336,1632,0.0,0.025779476159404607,9.75,0.04779411764705882,0.12806372549019607,0.6819852941176471,0.0,219.5,0.2689950980392157,0,0.0,0.0,0.0,0.0,0.0,0.009191176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08762254901960784
61,37.131147540983605,2265,0.0,0.018322242563765728,13.454545454545455,0.13068432671081678,0.16909492273730684,0.4913907284768212,0.0,146.33333333333334,0.38763796909492276,0,0.0,0.0,0.0,0.007947019867549669,0.0,0.011479028697571744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667
71,32.0,2272,0.0,0.018532120996124547,7.2,0.04753521126760563,0.1602112676056338,0.4898767605633803,0.0,88.1,0.38776408450704225,0,0.0,0.0,0.0,0.0,0.0,0.013204225352112676,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07086267605633803
55,37.72727272727273,2075,0.0,0.02017806336749228,9.272727272727273,0.0491566265060241,0.14024096385542167,0.5985542168674699,0.0,112.0,0.32385542168674697,0,0.0,0.0,0.0,0.00048192771084337347,0.0,0.01108433734939759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.08
23,26.391304347826086,607,0.0,0.06332399934737187,11.090909090909092,0.20098846787479407,0.10543657331136738,0.0,0.0,73.71428571428571,0.8500823723228995,0,0.0,0.0,0.0,0.0,0.0,0.023064250411861616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.011532125205930808
67,36.940298507462686,2475,0.0,0.016571642045172835,9.416666666666666,0.04565656565656566,0.17494949494949494,0.6048484848484849,0.0,101.0,0.28565656565656566,1,0.00040404040404040404,0.0,0.0,0.0048484848484848485,0.0,0.008484848484848486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08242424242424243
20,20.5,410,0.0,0.09020800981769181,9.0,0.08780487804878048,0.10975609756097561,0.0,0.0,84.75,0.8268292682926829,0,0.0,0.0,0.0,0.0,0.0,0.03414634146341464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007317073170731708
36,23.27777777777778,838,0.0,0.04385140443313465,9.25,0.0441527446300716,0.14081145584725538,0.0,0.0,84.25,0.8042959427207638,0,0.0,0.0,0.0,0.0,0.0,0.022673031026252982,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02028639618138425
39,23.641025641025642,922,0.0,0.0405339321351641,11.0,0.0596529284164859,0.12906724511930587,0.0,0.0,94.25,0.8177874186550976,0,0.0,0.0,0.0,0.0,0.0,0.020607375271149676,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014099783080260303
19,24.94736842105263,474,0.0,0.0756291988195959,8.2,0.08649789029535865,0.13924050632911392,0.0,0.0,128.0,0.810126582278481,0,0.0,0.0,0.0,0.0,0.0,0.023206751054852322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012658227848101266
22,22.227272727272727,489,0.0,0.07611790189471962,8.5,0.10429447852760736,0.10429447852760736,0.0,0.0,102.5,0.8384458077709611,0,0.0,0.0,0.0,0.0,0.0,0.032719836400818,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010224948875255624
25,22.64,566,0.0,0.06611526130339285,10.8,0.09540636042402827,0.1166077738515901,0.0,0.0,117.25,0.8286219081272085,0,0.0,0.0,0.0,0.0,0.0,0.022968197879858657,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015901060070671377
54,36.0,1944,0.0,0.021495320317672057,12.833333333333334,0.03960905349794239,0.15123456790123457,0.5725308641975309,0.0,107.66666666666667,0.3323045267489712,0,0.0,0.0,0.0,0.0,0.0,0.010802469135802469,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07921810699588477
38,40.78947368421053,1550,0.0,0.02686755977572677,8.4,0.027096774193548386,0.14709677419354839,0.7180645161290322,0.0,66.6,0.21483870967741936,0,0.0,0.0,0.0,0.0,0.0,0.007741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935483870967742
20,23.45,469,0.0,0.07953954502615246,11.166666666666666,0.14285714285714285,0.12366737739872068,0.0,0.0,77.4,0.8251599147121536,0,0.0,0.0,0.0,0.0,0.0,0.0255863539445629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010660980810234541
69,34.20289855072464,2360,0.0,0.01762454517786826,11.0,0.04194915254237288,0.15974576271186441,0.4716101694915254,0.0,80.08333333333333,0.40720338983050847,1,0.000423728813559322,0.0,0.0,0.0,0.0,0.014830508474576272,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06737288135593221
33,30.151515151515152,995,0.0,0.039421899318191005,14.88888888888889,0.13467336683417086,0.1577889447236181,0.0,0.0,89.33333333333333,0.8080402010050252,0,0.0,0.0,0.0,0.0,0.0,0.022110552763819097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012060301507537688
30,28.333333333333332,850,0.0,0.0436110772451465,9.875,0.09294117647058824,0.12705882352941175,0.20588235294117646,0.0,140.75,0.6623529411764706,0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
74,34.810810810810814,2576,0.0,0.016124114458017796,9.48,0.09200310559006211,0.13936335403726707,0.4320652173913043,0.0,201.16666666666666,0.468555900621118,0,0.0,0.0,0.0,0.0,0.0,0.015527950310559006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06172360248447205
23,25.652173913043477,590,0.0,0.06363310231942974,5.416666666666667,0.11016949152542373,0.10508474576271186,0.0,0.0,55.22222222222222,0.8423728813559322,0,0.0,0.0,0.0,0.0,0.0,0.022033898305084745,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011864406779661017
39,41.82051282051282,1631,0.0,0.025673249596016447,6.4,0.03923973022685469,0.14408338442673208,0.6824034334763949,0.0,101.75,0.24954015941140403,0,0.0,0.0,0.0,0.0,0.0,0.008583690987124463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09012875536480687
47,40.808510638297875,1918,0.0,0.0220281526378693,9.2,0.047966631908237745,0.13660062565172054,0.5802919708029197,0.0,109.5,0.34254431699687177,0,0.0,0.0,0.0,0.0005213764337851929,0.0,0.01251303441084463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07612095933263817
60,29.033333333333335,1742,0.0,0.0220882504950294,7.5,0.23249138920780713,0.17336394948335246,0.13432835820895522,0.0,69.23529411764706,0.6756601607347876,1,0.000574052812858783,0.0,0.0,0.0,0.0,0.023536165327210104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.02640642939150402
44,24.522727272727273,1079,0.0,0.03683669686750367,11.090909090909092,0.11306765523632993,0.1278962001853568,0.211306765523633,0.0,62.18181818181818,0.633920296570899,0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.03243744207599629
12,19.583333333333332,235,0.0,0.17212427788700171,15.4,0.3276595744680851,0.10638297872340426,0.0,0.0,64.66666666666667,0.825531914893617,0,0.0,0.0,0.0,0.00425531914893617,0.0,0.01276595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425531914893617
40,21.75,870,0.0,0.043423498316110636,7.714285714285714,0.06206896551724138,0.1793103448275862,0.19540229885057472,0.0,65.375,0.6011494252873564,0,0.0,0.0,0.0,0.0,0.0,0.021839080459770115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03908045977011494
26,24.307692307692307,632,0.0,0.060132809639417896,9.833333333333334,0.09335443037974683,0.11708860759493671,0.0,0.0,101.0,0.7990506329113924,0,0.0015822784810126582,0.0,0.0,0.0,0.0,0.028481012658227847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020569620253164556
52,37.13461538461539,1931,0.0,0.021715420099529186,18.454545454545453,0.10512687726566546,0.15535991714137753,0.5877783531848783,0.0,124.4,0.3221128948731227,0,0.0,0.0,0.0,0.0031071983428275505,0.0,0.007767995857068877,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08234075608493009
62,31.14516129032258,1931,0.0,0.021635445407984285,8.3,0.04298291040911445,0.14810978767477992,0.629207664422579,0.0,67.5,0.2796478508544795,2,0.0005178663904712584,0.0,0.0,0.0,0.0,0.006732263076126359,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08078715691351632
112,33.5,3752,0.0,0.010703281573419125,7.696969696969697,0.06769722814498934,0.20362473347547974,0.48294243070362475,0.0,73.5,0.35261194029850745,0,0.0,0.0,0.0,0.0,0.0,0.009328358208955223,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.06556503198294243
69,34.01449275362319,2347,0.0,0.017883099594717875,7.84,0.08351086493395825,0.149978696207925,0.47422241158926287,0.0,80.75,0.41286749041329357,0,0.0,0.0,0.0,0.0,0.0,0.012356199403493822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0622070728589689
40,20.35,814,0.0,0.04463299649249223,10.538461538461538,0.1683046683046683,0.17936117936117937,0.04791154791154791,0.0,73.75,0.7248157248157249,0,0.0,0.0,0.0,0.004914004914004914,0.0,0.014742014742014743,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0.025798525798525797
71,30.859154929577464,2191,0.0,0.018903775508576505,13.25,0.07256960292104062,0.16430853491556366,0.5134641716111364,0.0,87.66666666666667,0.360109539023277,0,0.0,0.0,0.0,0.006389776357827476,0.0,0.00867183934276586,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0.07348242811501597
26,32.11538461538461,835,0.0,0.04682728877575046,16.0,0.19161676646706588,0.15089820359281436,0.21437125748502994,0.0,133.0,0.637125748502994,0,0.0,0.0,0.0,0.009580838323353293,0.0,0.016766467065868262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03832335329341317
25,29.76,744,0.0,0.051679686955605396,12.6,0.1693548387096774,0.15994623655913978,0.16801075268817203,0.0,124.5,0.6693548387096774,0,0.0,0.0,0.0,0.012096774193548387,0.0,0.01881720430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036290322580645164
68,21.441176470588236,1458,0.0,0.026561491125536043,14.090909090909092,0.10631001371742113,0.1550068587105624,0.0,0.0,97.16666666666667,0.7997256515775034,1,0.0006858710562414266,0.0,0.0,0.0,0.0,0.017146776406035666,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.013717421124828532
26,26.03846153846154,677,0.0,0.05616027027728472,14.0,0.1861152141802068,0.10635155096011817,0.18759231905465287,0.0,94.0,0.6942392909896603,0,0.0,0.0,0.0,0.0,0.0,0.011816838995568686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04579025110782865
